1	1	0	2	1	0.515184	0.495796	0.0203346	0.598862	0.582268	0.0201698	7.23057	0.180705	3572.37	171.687	4195.42	179.352	0.305322	55.6757	66	27.9408	0.0483961
1	1	0	3	1	0.526102	0.507133	0.0195905	0.617285	0.601199	0.0186651	7.36834	0.189902	3572.6	165.988	4235.27	171.006	0.322888	55.6757	66	27.8386	0.0408288
1	1	1	0	1	0.503051	0.483177	0.0213813	0.579713	0.562554	0.0223635	14.8874	0.31581	1694.26	83.2401	1972.6	89.007	0.28811	56.2162	66	27.9968	0.0663973
1	1	1	1	1	0.529433	0.510587	0.0207036	0.605649	0.589246	0.0209628	14.2101	0.237617	1876.3	82.3508	2165.35	85.1885	0.294127	55.6757	66	28.0056	0.0445
1	1	1	2	1	0.540747	0.52231	0.0211912	0.621528	0.605555	0.0186227	14.2063	0.535114	1913.85	106.016	2218.88	107.979	0.306414	55.6757	66	27.9174	0.0526835
1	1	1	3	1	0.551998	0.533949	0.0184292	0.645989	0.630636	0.0171057	14.3067	0.352488	1942.01	82.4194	2293.66	84.1382	0.335559	55.6757	66	27.9065	0.0472345
1	1	2	0	1	0.764365	0.751434	0.0236048	0.824071	0.812092	0.0256083	44.2655	0.503762	885.434	29.6811	956.908	32.1853	0.307961	56.2162	66	27.9734	0.0761039
1	1	2	1	1	0.845244	0.833569	0.0297088	0.933737	0.923181	0.0306255	43.3008	0.520464	1004.55	37.8394	1112.55	39.3207	0.39677	55.6757	66	27.9861	0.0570063
1	1	2	2	1	0.898773	0.887802	0.0310511	0.965836	0.955635	0.0268294	43.143	0.997007	1073.49	45.0546	1155.51	42.084	0.353618	55.6757	66	27.9774	0.0572284
1	1	2	3	1	0.893207	0.882167	0.0178774	0.978407	0.968339	0.0213449	42.783	0.938298	1071.63	32.0411	1176.3	36.6203	0.399326	55.6757	66	27.8727	0.0422744
1	1	3	0	1	0.903434	0.892521	0.0392101	0.951447	0.941091	0.038937	65.1971	0.478109	715.61	31.9246	754.552	31.7633	0.298425	56.2162	66	28.035	0.0710396
1	1	3	1	1	1.07235	1.06317	0.0465389	1.12916	1.12045	0.0309429	64.0381	0.724469	866.891	39.258	913.596	27.3675	0.353665	55.6757	66	28.0037	0.0724182
1	1	3	2	1	1.18473	1.17643	0.034573	1.24345	1.23554	0.0750066	62.8466	1.39778	976.216	36.0823	1025.27	66.3491	0.377604	55.6757	66	27.969	0.0781627
1	1	3	3	1	1.13236	1.12367	0.0172018	1.21979	1.21173	0.0265718	62.8701	0.829745	928.354	18.8324	1001.11	25.6807	0.4535	55.6757	66	27.857	0.0481036
1	1	4	0	1	1.12426	1.1155	0.0485297	1.17307	1.16469	0.0758516	87.099	0.665933	668.829	29.5711	698.317	45.8108	0.334879	55.6757	66	28.0073	0.0538452
1	1	4	1	1	1.32965	1.32226	0.0349642	1.38688	1.37979	0.0787035	86.1337	1.44889	801.362	25.146	836.229	49.7469	0.394272	55.6757	66	27.9962	0.0439889
1	1	4	2	1	1.42925	1.42238	0.0619582	1.54174	1.53538	0.0682228	83.8257	1.45525	886.312	41.5818	956.724	45.6629	0.578122	55.6757	66	28.0133	0.0418384
1	1	4	3	1	1.39025	1.38318	0.0365399	1.50758	1.50106	0.0522577	83.2775	1.18229	865.359	26.018	939.107	35.3646	0.583089	55.6757	66	27.9421	0.0595971
1	1	5	0	1	1.48335	1.47673	0.0936944	1.60236	1.59623	0.0862504	128.886	0.738151	598.225	38.1283	646.635	35.159	0.60599	56.2162	66	28.0016	0.0551843
1	1	5	1	1	1.84461	1.83929	0.0765311	1.89223	1.88705	0.0764739	126.938	1.94048	755.106	33.4833	774.713	33.5664	0.421866	55.6757	66	27.949	0.0313321
1	1	5	2	1	2.00808	2.00319	0.0971566	2.11404	2.10939	0.139474	124.293	1.68162	840.696	42.3604	885.267	59.7699	0.660886	55.6757	66	27.9754	0.0522573
1	1	5	3	1	1.898	1.89282	0.0657091	1.99118	1.98625	0.0634974	119.866	2.084	821.949	31.9489	862.521	31.4283	0.602014	55.6757	66	27.9156	0.0518971
1	1	6	0	1	1.85273	1.84743	0.095626	1.88435	1.87914	0.178629	172.011	2.36156	560.187	30.0125	569.801	54.7345	0.343726	56.2162	66	27.9727	0.0453123
1	1	6	1	1	2.41048	2.40641	0.148677	2.47836	2.4744	0.173488	168.892	2.23824	745.382	47.125	766.442	54.7119	0.576068	55.6757	66	28.0565	0.0575776
1	1	6	2	1	2.59716	2.59339	0.131553	2.6487	2.64499	0.167475	165.98	1.70586	813.989	42.1496	830.187	53.27	0.519942	55.6757	66	27.9397	0.0443797
1	1	6	3	1	2.43639	2.43236	0.0670797	2.49819	2.49426	0.11177	158.191	2.37183	799.467	25.1554	819.813	38.7792	0.552238	55.6757	66	27.8849	0.0605273
1	1	7	0	1	2.39606	2.39197	0.0892279	2.45349	2.4495	0.132094	228.965	2.0006	544.308	20.8874	557.399	30.4748	0.527759	56.2162	66	27.943	0.0606263
1	1	7	1	1	3.19703	3.19396	0.157639	3.1149	3.11176	0.265979	226.285	3.2064	735.842	37.806	716.904	62.1262	-0.719968	55.6757	66	27.9593	0.0479858
1	1	7	2	1	3.33665	3.33371	0.151323	3.44166	3.43882	0.172336	217.874	4.50095	798.383	39.8328	823.554	44.6568	0.843685	55.6757	66	27.9835	0.0396955
1	1	7	3	1	3.13425	3.13113	0.0459403	3.22294	3.2199	0.108992	204.243	3.94034	797.005	19.3483	819.602	31.9524	0.750879	55.6757	66	27.8819	0.0381041
1	2	0	0	1	0.473874	0.452721	0.0224816	0.561744	0.544018	0.021728	8.36037	0.282273	2824.57	169.75	3394.18	177.699	0.301662	56.2162	66	27.9745	0.0672356
1	2	0	1	1	0.502025	0.482109	0.0203796	0.571168	0.553744	0.0226075	7.96402	0.402922	3155.96	208.155	3624.9	235.76	0.272403	55.6757	66	27.9598	0.0533955
1	2	0	2	1	0.522079	0.502957	0.0195046	0.603128	0.586654	0.0179197	7.47782	0.32337	3504.12	203.624	4087.23	216.504	0.301988	55.6757	66	27.9407	0.0470463
1	2	0	3	1	0.522694	0.503597	0.0197277	0.609439	0.593141	0.0180175	7.49374	0.268181	3490.08	185.285	4110.65	193.095	0.31338	55.6757	66	27.8526	0.0493189
1	2	1	0	1	0.510381	0.490804	0.0203854	0.577281	0.560048	0.0232155	14.9311	0.303628	1713.79	79.2654	1955.57	90.3046	0.26975	56.2162	66	27.9611	0.0209771
1	2	1	1	1	0.512428	0.492932	0.0213454	0.599542	0.582967	0.021293	14.3237	0.16767	1794.91	80.6477	2122.76	81.6024	0.311238	55.6757	66	27.9721	0.0721309
1	2	1	2	1	0.554166	0.53619	0.0190714	0.619063	0.603025	0.0216466	14.3809	0.187328	1941.49	73.6385	2183.5	83.4901	0.275934	55.6757	66	27.9267	0.0544762
1	2	1	3	1	0.552919	0.534902	0.0188252	0.641012	0.625537	0.0192011	14.2267	0.540146	1957.02	101.383	2288.62	111.823	0.324309	55.6757	66	27.9152	0.0530928
1	2	2	0	1	0.754948	0.741853	0.0219086	0.83255	0.820695	0.0367934	44.7028	0.439466	867.195	27.0432	959.357	44.0704	0.35099	56.2162	66	28.0252	0.0537842
1	2	2	1	1	0.834947	0.823126	0.0279683	0.892994	0.881951	0.0282286	42.9605	0.996603	1000.4	41.222	1071.9	42.4425	0.316703	55.6757	66	28.0022	0.0639587
1	2	2	2	1	0.875052	0.86378	0.0173278	0.920725	0.910019	0.0178491	42.871	0.400008	1049.96	23.3685	1106.17	24.1753	0.286391	55.6757	66	27.9479	0.0677206
1	2	2	3	1	0.883002	0.871833	0.0188358	0.953343	0.943007	0.0183744	42.8801	0.772064	1057.41	29.7608	1143.73	30.369	0.359401	55.6757	66	27.8921	0.0303819
1	2	3	0	1	0.903277	0.892361	0.0335469	0.955506	0.945194	0.0477659	65.6172	0.624834	710.303	27.583	752.357	38.7194	0.311582	56.2162	66	28.0114	0.0562873
1	2	3	1	1	0.999584	0.989732	0.0418045	1.07325	1.06408	0.0602471	64.3586	0.848424	803.032	35.5667	863.357	50.218	0.39077	55.6757	66	28.0051	0.0545707
1	2	3	2	1	1.0832	1.07412	0.0312679	1.18194	1.17362	0.0553511	63.8765	1.28365	875.024	30.9888	956.084	49.0416	0.472925	55.6757	66	27.9077	0.0479435
1	2	3	3	1	1.10793	1.09905	0.0269262	1.18844	1.18016	0.0280552	62.6145	1.55129	913.765	31.8694	981.205	33.724	0.429975	55.6757	66	27.9195	0.0429217
1	2	4	0	1	1.08313	1.07405	0.0436786	1.11896	1.11017	0.0509999	87.7536	1.37034	638.962	27.8734	660.45	32.0813	0.280878	56.2162	66	27.9982	0.0643871
1	2	4	1	1	1.31437	1.30689	0.0161384	1.26931	1.26156	0.0946154	86.0206	1.58602	793.556	17.7195	766.034	59.1926	-0.3412	55.6757	66	28.0128	0.0694767
1	2	4	2	1	1.40172	1.39471	0.0562452	1.44995	1.44317	0.0716424	84.72	1.37912	855.754	37.2396	885.486	46.2811	0.370832	55.6757	66	27.8782	0.0433216
1	2	4	3	1	1.36711	1.35992	0.0380241	1.44477	1.43797	0.03098	83.0382	1.08342	851.916	26.3433	900.809	22.7632	0.467304	55.6757	66	27.8981	0.0569939
1	2	5	0	1	1.43863	1.4318	0.0800288	1.48306	1.47643	0.11888	131.12	1.37147	571.7	32.5293	589.522	47.8806	0.360284	56.2162	66	28.0781	0.0561682
1	2	5	1	1	1.72751	1.72183	0.105906	1.81522	1.80982	0.127407	127.189	2.51904	706.482	45.7023	742.585	54.3531	0.557447	55.6757	66	27.9883	0.0854825
1	2	5	2	1	1.95349	1.94846	0.109542	2.05882	2.05405	0.112255	126.178	2.20234	806.242	47.4699	849.933	48.7706	0.650092	55.6757	66	28.0009	0.0323085
1	2	5	3	1	1.85706	1.85178	0.0384163	1.93843	1.93337	0.0667893	118.021	2.44521	819.357	24.1135	855.456	34.5284	0.555709	55.6757	66	28.0065	0.0712843
1	2	6	0	1	1.71108	1.70535	0.0503306	1.77861	1.7731	0.116688	175.74	1.29172	508.708	15.5118	528.917	35.0436	0.485444	56.2162	66	28.1151	0.0611647
1	2	6	1	1	2.23273	2.22834	0.129171	2.21054	2.2061	0.183455	170.398	2.7512	683.029	41.1218	676.214	57.2975	-0.313993	55.6757	66	28.0115	0.0542088
1	2	6	2	1	2.53174	2.52786	0.117251	2.55808	2.55424	0.219596	166.409	2.45738	792.831	38.6022	801.105	69.8874	0.366157	55.6757	66	27.991	0.0297575
1	2	6	3	1	2.34228	2.33809	0.0703934	2.51421	2.51031	0.0594407	157.689	2.50528	771.571	26.2947	828.402	23.6588	0.913767	55.6757	66	27.908	0.0446047
1	2	7	0	1	2.27912	2.27481	0.184611	2.30111	2.29685	0.141524	231.084	2.46696	515.016	42.1609	520.004	32.5249	0.317377	55.6757	66	28.0582	0.0352583
1	2	7	1	1	2.78029	2.77676	0.171196	2.89694	2.89355	0.153082	224.972	3.17615	644.77	40.7963	671.891	36.8083	0.8138	55.6757	66	28.0163	0.0484852
1	2	7	2	1	3.27854	3.27555	0.190655	3.23541	3.23238	0.161524	219.484	3.58757	778.186	47.0741	767.931	40.4057	-0.530019	55.6757	66	27.9651	0.0575813
1	2	7	3	1	3.02958	3.02634	0.0971351	3.14136	3.13824	0.115174	202.813	4.65123	776.376	30.6495	805.081	34.863	0.830531	55.6757	66	27.9039	0.042747
1	3	0	0	1	0.474152	0.453013	0.0215785	0.576824	0.559576	0.0198724	8.20522	0.131183	2888.97	145.31	3568.55	139.227	0.328489	56.2162	66	28.0632	0.0650012
1	3	0	1	1	0.486564	0.465988	0.0212927	0.580109	0.562962	0.0215586	7.67597	0.256515	3174.84	179.859	3835.54	195.122	0.315883	55.6757	66	28.0475	0.0608422
1	3	0	3	1	0.226189	0.177655	0.0860967	0.601218	0.58469	0.0195005	7.48355	0.311199	1234.55	600.502	4063.1	216.752	0.557047	55.6757	66	27.8903	0.057421
1	3	1	0	1	0.504595	0.484785	0.0215935	0.586778	0.569832	0.0242196	14.8392	0.256205	1707.89	81.6216	2007.5	92.1365	0.299486	56.2162	66	28.0371	0.03811
1	3	1	1	1	0.505985	0.486231	0.0208097	0.592885	0.576119	0.0180641	14.3556	0.309397	1769.46	84.8633	2096.57	79.8798	0.309017	55.6757	66	28.0178	0.0559507
1	3	1	2	1	0.533354	0.514652	0.0203844	0.627784	0.611974	0.0182446	14.4965	0.322312	1852.63	84.2246	2202.97	82.0384	0.331129	55.6757	66	27.9867	0.0536451
1	3	1	3	1	0.555892	0.537974	0.0183773	0.649057	0.633778	0.0181919	14.55	0.495663	1923.9	92.861	2266.52	101.024	0.33505	55.6757	66	27.9061	0.0420613
1	3	2	0	1	0.755465	0.742379	0.0209007	0.811956	0.799795	0.0212914	44.5943	0.539045	868.195	26.6597	935.342	27.4133	0.297566	56.2162	66	27.9696	0.0572045
1	3	2	1	1	0.84237	0.830655	0.0382848	0.893239	0.8822	0.0265282	43.1079	0.697299	1005.16	49.1357	1067.53	36.5082	0.297135	55.6757	66	27.976	0.0535487
1	3	2	2	1	0.885765	0.874631	0.0237507	0.948061	0.937667	0.0274586	43.3539	0.609465	1051.26	32.1903	1127.03	36.6547	0.337992	55.6757	66	27.9466	0.0449951
1	3	2	3	1	0.892509	0.881461	0.017532	0.984179	0.974171	0.0181776	43.0997	0.968362	1064.69	31.9999	1176.67	34.4248	0.414772	55.6757	66	27.9196	0.0477936
1	3	3	0	1	0.904865	0.893969	0.0283187	0.971729	0.961591	0.0534356	66.2025	0.865408	706.238	24.2561	759.659	43.4015	0.354225	56.2162	66	28.049	0.0643532
1	3	3	1	1	1.03617	1.02666	0.0381149	1.06354	1.05429	0.0575221	64.7105	1.42127	829.26	35.7855	851.571	50.0965	0.239747	55.6757	66	28.0318	0.0350366
1	3	3	2	1	1.12389	1.11514	0.0418011	1.21472	1.20662	0.060839	64.0105	1.39165	909.042	39.4166	983.623	54.0299	0.460886	55.6757	66	27.9848	0.0426485
1	3	3	3	1	1.1204	1.11161	0.023648	1.22486	1.21684	0.0282852	63.7367	1.40885	907.961	27.91	993.907	31.9392	0.494984	55.6757	66	27.9201	0.0539811
1	3	4	0	1	1.07584	1.06669	0.0484785	1.13995	1.13132	0.0388816	89.0926	1.29319	626.549	29.9324	664.507	24.846	0.376884	56.2162	66	28.0654	0.0695632
1	3	4	1	1	1.26022	1.25242	0.0583685	1.30506	1.29753	0.0507471	85.3528	1.82129	766.725	39.3622	794.34	35.4639	0.339149	55.6757	66	28.0235	0.0806337
1	3	4	2	1	1.39203	1.38497	0.0491023	1.41633	1.4094	0.0728191	85.7739	1.65277	842.921	34.0353	857.786	47.3174	0.261245	55.6757	66	27.9973	0.040734
1	3	4	3	1	1.3915	1.38444	0.0323123	1.47793	1.47129	0.0440706	83.6834	2.03335	859.935	29.0576	913.882	35.3269	0.498018	55.6757	66	27.877	0.071907
1	3	5	0	1	1.44204	1.43522	0.0879612	1.5453	1.53894	0.0976479	131.077	1.68284	572.652	35.8733	614.036	39.7666	0.555411	56.2162	66	28.0488	0.0509717
1	3	5	1	1	1.76968	1.76413	0.0900676	1.7596	1.75403	0.160543	128.4	2.12657	719.02	38.6057	714.901	66.5036	-0.188558	55.6757	66	28.0666	0.0390846
1	3	5	2	1	1.87189	1.86664	0.070266	1.99647	1.99155	0.125736	125.199	2.15338	779.506	32.2762	831.668	54.431	0.694204	55.6757	66	28.0397	0.0358836
1	3	5	3	1	1.89292	1.88774	0.0395723	2.02467	2.01983	0.0678307	119.518	3.23838	823.699	28.2787	881.336	38.0813	0.718436	55.6757	66	27.9689	0.0628197
1	3	6	1	1	0.226189	0.177655	0.0860967	1.87624	1.87101	0.12454	170.496	2.61169	54.4739	26.4133	573.703	39.2221	1.86256	55.6757	66	28.0376	0.0828281
1	3	6	2	1	2.53821	2.53435	0.161727	2.65999	2.6563	0.146935	168.341	2.6453	784.042	51.5569	821.77	47.2906	0.795623	55.6757	66	27.9304	0.0621375
1	3	6	3	1	2.41378	2.40972	0.0764417	2.58059	2.57678	0.12799	159.508	2.09485	783.872	26.9313	838.218	43.0784	0.912727	55.6757	66	27.8276	0.0352917
1	3	7	0	1	2.39005	2.38595	0.164366	2.44366	2.43964	0.194602	230.553	2.55965	540.236	37.7128	552.393	44.5017	0.50902	56.2162	66	27.9968	0.0571695
1	3	7	1	1	2.97074	2.96744	0.170311	2.98871	2.98543	0.216698	226.932	3.33993	682.889	40.4981	687.031	50.9124	0.327294	55.6757	66	28.0077	0.0706388
1	3	7	2	1	3.36173	3.35881	0.185151	3.43665	3.4338	0.231509	221.599	3.23877	792.036	45.1789	809.718	55.8684	0.713691	55.6757	66	28.0248	0.0339279
1	3	7	3	1	3.11722	3.11407	0.119492	3.23853	3.2355	0.198491	205.596	3.5334	789.702	33.2141	820.497	52.2814	0.878093	55.6757	66	27.9618	0.0308355
1	4	0	0	1	0.496927	0.476798	0.0205663	0.569341	0.55186	0.0243728	8.27321	0.185057	3013.43	146.481	3487.84	172.739	0.277873	56.2162	66	28.0424	0.0392516
1	4	0	1	1	0.488472	0.467979	0.0206411	0.56918	0.551693	0.0212588	7.83681	0.256567	3119.43	171.492	3677.44	186.129	0.292165	55.6757	66	28.0158	0.0630858
1	4	0	2	1	0.5256	0.506612	0.0196654	0.593122	0.576363	0.0209559	7.41633	0.343171	3553.7	214.825	4042.98	238.142	0.274842	55.6757	66	27.9003	0.0706188
1	4	0	3	1	0.545658	0.527392	0.0184883	0.617954	0.601887	0.0193708	7.53806	0.254967	3642.94	177.543	4157.51	194.209	0.290044	55.6757	66	27.925	0.0418404
1	4	1	0	1	0.490461	0.470055	0.0209615	0.583345	0.566296	0.0207902	15.0323	0.214745	1628.64	76.3249	1962.09	77.3838	0.315816	56.2162	66	27.9329	0.0528285
1	4	1	1	1	0.516499	0.497163	0.0202192	0.59784	0.581217	0.0212021	14.3362	0.350356	1808.47	85.8472	2114.22	92.8835	0.301067	55.6757	66	27.9679	0.0408762
1	4	1	2	1	0.544504	0.526198	0.018878	0.620078	0.604067	0.0205448	14.1772	0.290843	1937.89	80.145	2224.67	88.4293	0.29667	55.6757	66	28.0017	0.0435199
1	4	1	3	1	0.570084	0.552626	0.0190245	0.640779	0.625298	0.0194862	14.4981	0.3319	1980.63	82.0183	2241.09	86.8206	0.292579	55.6757	66	27.8675	0.0660014
1	4	2	0	1	0.751493	0.738337	0.0173888	0.81271	0.800561	0.028627	44.4508	0.563409	866.592	23.2421	939.624	35.6976	0.309443	56.2162	66	27.9804	0.0559967
1	4	2	1	1	0.824629	0.812658	0.0239732	0.877054	0.865808	0.0276381	43.1508	0.776777	982.487	33.9971	1046.75	38.4047	0.298682	55.6757	66	27.9784	0.0491348
1	4	2	2	1	0.887193	0.876077	0.0223189	0.936939	0.92642	0.0309179	43.7296	0.665871	1042.72	30.9944	1102.64	40.4883	0.301236	55.6757	66	27.9135	0.0455948
1	4	2	3	1	0.882542	0.871367	0.0207136	0.967476	0.957293	0.0166323	43.1921	0.983666	1048.35	34.5701	1151.72	33.0646	0.396396	55.6757	66	27.869	0.0533557
1	4	3	0	1	0.893012	0.881969	0.0362936	0.939145	0.928652	0.03746	65.5981	0.611722	701.667	29.6392	738.806	30.6234	0.290731	56.2162	66	27.9887	0.0557667
1	4	3	1	1	1.01975	1.0101	0.0552691	1.10369	1.09477	0.0638628	64.5027	0.930092	816.363	46.2306	884.798	53.2052	0.422173	55.6757	66	27.9585	0.063209
1	4	3	2	1	1.108	1.09912	0.0686598	1.17944	1.1711	0.0640274	64.1427	1.46543	892.525	59.3886	950.974	56.3764	0.404238	55.6757	66	27.9341	0.0513759
1	4	3	3	1	1.11123	1.10237	0.0316854	1.20632	1.19817	0.0300078	62.9968	1.18408	908.647	31.2618	987.607	30.9921	0.469444	55.6757	66	27.8484	0.0573738
1	4	4	0	1	1.09201	1.083	0.0546911	1.13974	1.13111	0.067781	88.6639	0.998622	636.831	32.9617	665.119	40.5653	0.326368	56.2162	66	27.9612	0.0389057
1	4	4	1	1	1.21364	1.20554	0.0703743	1.32395	1.31653	0.0583612	85.933	0.633015	729.914	42.984	797.116	35.8728	0.529086	55.6757	66	27.9039	0.0678972
1	4	4	2	1	1.33858	1.33124	0.0398986	1.42069	1.41377	0.0716429	85.4283	1.50985	811.374	28.2687	861.675	46.2709	0.475966	55.6757	66	27.9242	0.0502598
1	4	4	3	1	1.34045	1.33312	0.031118	1.4384	1.43157	0.0332047	83.1252	1.09008	832.938	22.4259	894.446	23.9675	0.521698	55.6757	66	27.8541	0.0790924
1	4	5	0	1	1.39147	1.38441	0.0714706	1.52186	1.51541	0.116505	131.348	1.33148	550.704	29.0038	602.813	46.7685	0.616331	56.2162	66	28.0215	0.0678401
1	4	5	1	1	1.73947	1.73382	0.0804505	1.78356	1.77805	0.114604	128.609	1.99208	703.842	34.4591	721.797	47.8695	0.39411	55.6757	66	27.9998	0.0560383
1	4	5	2	1	1.92097	1.91586	0.12685	1.91162	1.90648	0.0895528	125.965	1.53562	793.099	53.4311	789.217	38.3509	-0.189321	55.6757	66	27.9659	0.0701022
1	4	5	3	1	1.83996	1.83462	0.0483471	1.93633	1.93126	0.0626534	121.978	2.27464	783.652	25.3393	824.931	30.9052	0.603271	55.6757	66	27.9429	0.0510376
1	4	6	0	1	1.83912	1.83378	0.111769	1.8768	1.87157	0.126244	174.469	1.7547	550.374	34.0065	561.714	38.3155	0.374172	56.2162	66	28.0828	0.0369789
1	4	6	1	1	2.17076	2.16624	0.146234	2.2499	2.24554	0.137135	170.103	3.42914	663.465	46.768	687.755	44.2594	0.591508	55.6757	66	27.9407	0.0652826
1	4	6	2	1	2.48937	2.48543	0.14321	2.48528	2.48134	0.157982	169.39	1.7121	763.983	44.738	762.725	49.2102	-0.142571	55.6757	66	27.9244	0.0734343
1	4	6	3	1	2.36956	2.36542	0.0645297	2.50117	2.49725	0.094086	159.948	2.63757	769.409	24.6047	812.287	33.4707	0.800633	55.6757	66	27.9024	0.0711011
